Object ID,Código SIG,ID Tipo,Morada,Designação,Tipologia,MOBILIDADE_REDUZIDA,GlobalID,x,y
580,1104,4,Largo das Pimenteiras,Chafariz da Luz (fontanário),Chafariz,,cd47b6d8-7cd7-4206-bb75-83e1e7e69a2e,-1022541.42680588,4687361.67481837
581,1102,4,Largo da Luz,Lago do Parque Teixeira Rebelo,Lago,,01a21611-9aed-4645-836b-d5dd5be28129,-1022330.64484421,4687472.43157019
582,1207,4,Castelo de São Jorge,Tanque com bica 7,Tanque,,691333b7-352f-4dca-b8bb-e133369575b0,-1016704.99855817,4680743.23921012
583,1216,4,Castelo de São Jorge,Tanque com bica 16,Tanque,,1e67dd26-af6c-4151-8627-141155f6aa45,-1016623.58880227,4680874.15865048
584,1143,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 25 Cemitério de Carnide,Bica,,71f9c7b4-4ad4-42aa-b6a7-31915138c872,-1022564.62820761,4689496.30846382
585,1144,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 26 Cemitério de Carnide,Bica,,04d89ca9-e554-4935-8bd2-c34c15e8c71f,-1022704.0173563,4689453.38320645
586,1145,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 27 Cemitério de Carnide,Bica,,b70877ea-1912-4de4-9657-c678687afcde,-1022651.52379867,4689460.5673577
587,1146,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 28 Cemitério de Carnide,Bica,,53ef4c78-fd78-4251-8e36-fb6bd3ad2e42,-1022640.05283641,4689460.96791549
588,1147,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 29 Cemitério de Carnide,Bica,,c8b167dc-c673-4ae5-ab31-15782985156f,-1022619.44703071,4689497.37561507
589,1148,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 30 Cemitério de Carnide,Bica,,0e41f492-99df-4251-83fb-5f00c093c295,-1022592.57850586,4689521.72065839
590,838,4,Rua 31 do Cemitério de Benfica,Bica 9 no Cemitério de Benfica,Bica,,b18b5c34-7c2f-4a5a-9aeb-ac8012d79a2a,-1024249.41311506,4686944.41889109
591,33109,4,Rua 3 do Cemitério dos Olivais,Bica 22 no Cemitério dos Olivais,Bica,,8d8d906e-9c5f-4952-92aa-b281a3e0a697,-1013817.9991076,4687991.28959448
592,1124,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 6 Cemitério de Carnide,Bica,,a24f8a16-018d-43a0-bac7-37bcb57415bd,-1022589.92019276,4689256.86738193
593,5020,4,Parque Eduardo VII de Inglaterra,Bebedouro 5 no Parque Eduardo VII de Inglaterra,Bebedouro,NÃO,3ae10e5f-9535-4912-accd-99f82f87f9d1,-1018819.66898037,4682639.94673346
594,1020,4,Rua Padre Domingos Maurício dos Santos,Bebedouro junto ao Parque de Merendas do Parque da Pedra,Bebedouro,NÃO,65749ab8-a852-407f-b0cf-7d8d929d19e2,-1021678.80374056,4683328.43003626
595,1021,4,Estrada da Serafina,Bebedouro 1 no Parque da Pedra,Bebedouro,NÃO,db2ea64e-3c37-4446-9947-309b86eb2466,-1021784.6903538,4683408.36730732
596,1125,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 7 Cemitério de Carnide,Bica,,8e3a2d84-24cf-411f-9a05-2085e0c17b23,-1022526.10026399,4689292.13325794
597,1127,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 9 Cemitério de Carnide,Bica,,3f79922f-70cd-47d4-a9bc-cb3c6e0ebe60,-1022751.10801498,4689174.69289636
598,1128,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 10 Cemitério de Carnide,Bica,,1a1a1c82-ab9e-461d-b8f5-546243f11edb,-1022715.62404144,4689253.56722825
599,1129,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 11 Cemitério de Carnide,Bica,,90b8b1c0-f517-42e7-8f74-22ca448e3ae7,-1022693.2944769,4689300.74405349
600,18103,4,Rua 4 do Cemitério do Lumiar,Fontanário 3 no Cemitério do Lumiar,Fontanário,,b86a28d8-ede4-4b89-971e-b6bf3a3f84cd,-1020333.51586779,4689337.38919663
601,847,4,Rua 12 do Cemitério de Benfica,Bica 18 no Cemitério de Benfica,Bica,,3b3f049e-27f4-4f2f-a04d-fd2bcbb31cf4,-1024082.41245428,4686976.07892289
602,848,4,Rua 4 do Cemitério de Benfica,Bica 19 no Cemitério de Benfica,Bica,,186f2f4b-665f-484e-9aed-61bb337b14a6,-1024048.06938365,4686984.08404152
603,849,4,Rua 32 do Cemitério de Benfica,Bica 20 no Cemitério de Benfica,Bica,,4c4b7c40-9041-4286-b1ae-30093fc96a41,-1023990.48365216,4686933.65126088
604,850,4,Rua 4 do Cemitério de Benfica,Bica 21 no Cemitério de Benfica,Bica,,9e267f39-7c54-4f76-af46-0e36ab584869,-1023986.73078585,4686998.00758692
605,853,4,Rua 16 do Cemitério de Benfica,Bica 24 no Cemitério de Benfica,Bica,,e5893fc8-6ebb-4c3e-88fc-d1bb2e3b886b,-1023955.29615755,4687089.18328362
606,924,4,Rua Alberto de Oliveira,Lago 3 do Palácio dos Coruchéus,Lago,,f68c0e26-3398-42af-9c46-93c03b41326b,-1017882.5391003,4686134.76620092
607,5021,4,Praça do Duque de Saldanha,Bebedouro 1 no Eixo Central - Saldanha,Bebedouro,NÃO,440ec1b6-0374-45e0-9fc0-e0361fbf646e,-1018066.72637439,4683590.37065071
608,4607,4,Praça do Duque de Saldanha,Bebedouro 2 no Eixo Central - Saldanha,Bebedouro,NÃO,f901e245-127d-4938-ab06-2100727cabd8,-1017932.6864151,4683614.85075048
609,3227,4,Jardim Torre de Belém,Bebedouro 1 do Jardim da Torre de Belém,Bebedouro,NÃO,ef577108-85de-409e-a551-e10ac9970fab,-1025665.32452955,4677690.94468359
610,3228,4,Jardim Torre de Belém,Bebedouro 2 do Jardim da Torre de Belém,Bebedouro,NÃO,f6707853-5667-4d81-95aa-008687edbfea,-1026033.92661865,4677725.61490233
611,1023,4,Jardim Amnistia Internacional,Bebedouro 4 no Jardim da Aministia,Bebedouro,NÃO,7296e935-93bb-4af7-88b1-c713d85b2b32,-1020148.57300393,4683945.14277792
612,839,4,Rua 8 do Cemitério de Benfica,Bica 10 no Cemitério de Benfica,Bica,,609097f6-95a1-41e4-ab0a-fd4f4851dff8,-1024276.94761012,4686964.43819773
613,840,4,Rua 7 do Cemitério de Benfica,Bica 11 no Cemitério de Benfica,Bica,,574087d6-04b1-4234-9737-ea73e21aa7e8,-1024287.42489163,4687056.8934896
614,843,4,Rua 2 do Cemitério de Benfica,Bica 14 no Cemitério de Benfica,Bica,,bcba1d6e-ef47-4f16-b018-c06ac6cd7338,-1024194.44243843,4687009.19326264
615,844,4,Rua 4A do Cemitério de Benfica,Bica 15 no Cemitério de Benfica,Bica,,c6b66c51-4d49-4170-8cb4-58be8f9a380c,-1024178.80230279,4686951.47251108
616,845,4,Rua 10 do Cemitério de Benfica,Bica 16 no Cemitério de Benfica,Bica,,fb57b337-edb8-4509-b2e1-b1552656bca1,-1024133.263861,4686930.61791313
617,846,4,Rua 10 do Cemitério de Benfica,Bica 17 no Cemitério de Benfica,Bica,,2a2cf6bb-8d65-4acc-b78a-eddce7941ba7,-1024127.32533992,4686896.94445737
618,1894,4,Rua 20 do Cemitério do Lumiar,Bica 1 no Cemitério do Lumiar,Bica,,369b0f11-fbe7-4f2c-99d1-5edf5afcd48e,-1020608.31494326,4689134.43714153
619,1897,4,Rua 4 do Cemitério do Lumiar,Bica 4 no Cemitério do Lumiar,Bica,,86738ebb-5ce6-4672-9623-4a5330cea907,-1020331.89313888,4689168.24660497
620,18100,4,Rua 23 do Cemitério do Lumiar,Bebedouro 2 no Cemitério do Lumiar,Bebedouro,NÃO,e7e04225-5552-4cc9-9dbb-7d18131f0f19,-1020571.89803398,4689142.96601006
621,3219,4,Calçada do Galvão,Chafariz Alcolena ou da Boa Memória,Chafariz,,8dee1cd0-cdb6-48c3-a0d2-e3c7e36214c8,-1024423.43455546,4679167.14069166
622,1202,4,Castelo de São Jorge,Tanque com bica 2,Tanque,,9a2f62f5-1499-4a65-a8a0-1ff92270c5ca,-1016772.2165819,4680721.58409168
623,1103,4,Rua da Fonte,Chafariz da Luz ou da Fonte,Chafariz,,1d482c1a-c871-4ea7-b051-6b00c6275237,-1022455.89309652,4687407.79915374
624,1101,4,"Largo do Malvar, Estrada da Correia",Chafariz de Carnide ou do Malvar,Chafariz,,27e3e728-eddc-408e-8d0b-61d845ed65ef,-1023102.96151531,4687324.88601442
625,1003,4,Rua Engº Ferreira de Mesquita,Lago da Estação de Campolide,Lago,,1eb767a0-97e1-42a4-b425-e1cc6a014274,-1020577.07985563,4683322.84684476
626,1105,4,Largo das Pimenteiras,Chafariz da Luz (bebedouro),Chafariz,,dd94288f-b42e-4068-9b5c-9ba1d043b9fc,-1022539.33644948,4687355.56940292
627,3347,4,"Passeio dos Cruzados, parte central do lote 2.04.01",Lago interior ao Passeio dos Cruzados,Lago,,39f9cad6-d136-458b-a9a5-349b911f18b1,-1012273.23077683,4687348.3711912
628,3802,4,Largo da Achada,Chafariz da Achada,Chafariz,,8bd09bba-67b9-45b2-a990-29c98f3c00fa,-1016934.44827809,4680671.40326553
629,3701,4,"Rua da Esperança((Estrela)), Largo da Esperança",Chafariz da Esperança,Chafariz,,227d8ed5-b7b8-47ce-b50d-051f2bf844e7,-1018965.94231804,4680062.05480503
630,3913,4,"Travessa de São Domingos de Benfica, Mata de São Domingos de Benfica",Chafariz na Mata de São Domingos de Benfica,Chafariz,,6df211b7-9417-42ed-80e0-e2dd68b71610,-1022822.01423219,4685031.22516106
631,3607,4,"Rua do Terreiro do Trigo, Largo do Chafariz de Dentro,1-s/n",Estação Elevatória do Chafariz de Dentro,Reservatório,,a680a871-e9e9-4e47-8ebf-1881634bed43,-1016092.23681087,4680331.55025745
632,4305,4,Praça Afrânio Peixoto,Bebedouro na Praça Afrânio Peixoto,Bebedouro,NÃO,efae97cd-a3d1-4f5d-bcf6-ee0b964ed297,-1017045.52478223,4685206.07947658
633,4309,4,Praça de Londres,Fontanário na Praça de Londres-separador central,Bebedouro,NÃO,37ceb4fc-58c1-4e75-ab6f-27129a11714f,-1017168.20866057,4684619.41412344
634,915,4,Campo Grande,Bebedouro 2 no Jardim do Campo Grande,Bebedouro,NÃO,2a44fbe9-743a-4916-9469-f46ff56dc728,-1018551.12012485,4686102.95992231
635,3702,4,"Largo de Santos, Jardim Nuno Álvares",Lago do Jardim Nuno Álvares,Lago,,8aa0e747-3e65-4257-9040-3c7432596d66,-1019049.01303685,4679796.94096443
636,3910,4,"Estrada de Benfica, Jardim do Beau Séjour",Queda de Água do Jardim do Beau Séjour,Queda de água,,202e50a3-fcad-47bb-aa69-7377bcf66a20,-1022191.45434692,4685424.16973603
637,3907,4,"Estrada de Benfica, Jardim do Beau Séjour",Lago dos Patos do Jardim do Beau Séjour,Lago,,2b6e576a-4cec-4d51-861d-11a83886ae4b,-1022226.54588592,4685405.41908277
638,3904,4,Largo São Domingos de Benfica,Chafariz de São Domingos de Benfica,Chafariz,,802b0a39-2857-429a-aa63-5488ca9b7fea,-1021957.37091612,4684605.56253057
639,5108,4,Largo de São Vicente,Tanque das 3 Bicas no Largo de São Vicente,Tanque,,037e6b0d-0967-49c4-8c4f-62023aaaa77e,-1016161.31879521,4680855.02095632
640,4801,4,Avenida da Ribeira das Naus,Lago da Doca da Caldeirinha,Lago,,26e7d518-c052-4ac0-ab99-5ef37f391025,-1017263.32878732,4679744.14444939
641,4506,4,Avenida da Liberdade,Lago Nascente-Norte (""O Tejo"") da Avenida da Liberdade,Lago,,b22546eb-1960-46ed-950c-44dde66a60f1,-1017854.55900853,4681384.75538857
642,4509,4,Avenida da Liberdade,Lago Poente-Sul da Avenida da Liberdade,Lago,,dd6bed82-cf13-41e2-aa56-9f70343abf28,-1017858.90387782,4681295.13318241
643,920,4,Rua Mem de Sá,Fontanário no Parque Infantil da Quinta das Fonsecas,Bebedouro,NÃO,71750cd5-0f9d-4b7c-bd84-00e601dfd46b,-1020708.49629922,4686846.10083673
644,1869,4,Eixo Central(Alto do Lumiar),Fonte - Eixo Central - Alto do Lumiar,Fonte,,264ea425-e4df-4dea-8807-18343eb306b1,-1018459.4934559,4688903.40361817
645,3364,4,Passeio de Neptuno,Lago Biológico no Passeio Neptuno,Lago,,e0502bbf-99bc-4a5a-9578-3dfc90b66fc7,-1012432.11696815,4686458.24809413
646,302,4,Alameda Dom Afonso Henriques,Lago do Jardim sobre a Fonte Luminosa,Lago,,6a4043a7-ddb9-4e75-a589-6ffcf0298007,-1016356.75676876,4684113.7367872
647,2701,4,Largo do Carmo,Chafariz do Largo do Carmo,Chafariz,,9a9eab3b-3392-4b03-b1cf-d39263a39f4e,-1017553.54581979,4680490.00165928
648,2201,4,"Praça do Príncipe Real, Jardim França Borges",Lago do Jardim França Borges,Lago,,a3fa2078-7713-4045-8b0f-c9f40cd7f4c4,-1018431.40336514,4681096.73242659
649,2615,4,"Calçada das Necessidades, Tapada das Necessidades",Chafariz 7 da Tapada das Necessidades,Chafariz,,396dfa58-f8fc-4933-a151-f5f3e730aee8,-1020740.58668737,4680042.92674814
650,3101,4,Rua da Palma,Chafariz do Intendente ou do Desterro,Chafariz,,b20ed918-16cf-42b3-a2ae-2682879f11cd,-1016985.97952357,4681631.20477285
651,2205,4,Praça das Flores,Lago da Praça das Flores,Lago,,d63b5a61-1140-426e-89aa-64e89c3c9a5c,-1018758.11976582,4680937.18060363
652,3207,4,"Praça do Império, Jardim",Lago Nascente do Jardim da Praça do Império,Lago,,154b73ad-fb71-47b0-88af-0ed9517d3a1b,-1024730.19306209,4678173.43965717
653,2107,4,Rua do Vale Formoso de Cima,Chafariz na Rua do Vale Formoso de Cima,Chafariz,,694f31f1-4294-4248-9016-619adabedaf0,-1013626.83117631,4686426.28860727
654,2111,4,Rua de Marvila,Chafariz na Rua de Marvila,Chafariz,,a53669ff-3b8a-4e15-8215-46ae4ba08c24,-1013822.26097192,4684168.07252415
655,3104,4,Praça D. Pedro IV,Bebedouro dos Anjinhos,Fontanário,,d57becfc-33c4-4d54-a869-5e031b11eba1,-1017402.85901644,4680720.67169835
656,2604,4,Largo do Doutor José de Figueiredo,Chafariz das Janelas Verdes,Chafariz,,e673e400-7959-4a84-b1f3-7d28232ad3da,-1019843.59900512,4679566.35918091
657,2613,4,"Calçada das Necessidades, Tapada das Necessidades",Chafariz 5 da Tapada das Necessidades,Chafariz,,4267959c-3ad8-4c42-b2e8-4809bf3df440,-1020799.90783608,4680079.36237876
658,3214,4,Praça Afonso de Albuquerque,Chafariz do Palácio de Belém,Chafariz,,98fcf7e4-9f58-4066-baaf-e4c227f5115e,-1024193.36877029,4678419.56715539
659,210,4,"Estrada da Pimenteira, Quinta da Pimenteira",Mina 1 dos Viveiros da Quinta da Pimenteira,Mina,,e2578158-6889-4ed5-b252-107b00074085,-1021811.31308427,4681854.94384243
660,2608,4,"Rua Coronel Ribeiro Viana, Rua Possidónio da Silva",Chafariz da Fonte-Santa,Chafariz,,ed281ab3-efbd-4789-98d7-fcc15d740980,-1020612.25219224,4680571.5030445
661,2401,4,Largo do Mastro,Chafariz do Largo do Mastro,Chafariz,,d7c39870-b234-4486-961b-b09840298fd8,-1017331.16733379,4681839.71668972
662,3206,4,"Praça do Império, Jardim",Fonte Luminosa do Jardim da Praça do Império,Fonte,,858bfb01-8d60-4ac4-ba44-1584c3591489,-1024809.43640539,4678228.68066037
663,2118,4,Rua de José do Patrocínio(antiga Azinhaga dos Cadetes),Chafariz e Tanque na Quinta das Flores,Chafariz,,773f4629-4442-4918-ad41-e0b0b5f6635b,-1013737.84381896,4685252.74572033
664,2606,4,Largo das Necessidades,Chafariz das Necessidades,Chafariz,,7bae93d0-18b2-4bde-b1de-458d71bc74e6,-1020979.12796521,4679721.41744594
665,2607,4,Praça da Armada,Chafariz da Armada ou de Alcântara,Chafariz,,b5480b07-eb9c-4630-933b-03e405a78c24,-1020847.85032797,4679538.84150564
666,2610,4,"Calçada das Necessidades, Tapada das Necessidades",Chafariz 2 da Tapada das Necessidades,Chafariz,,66899717-aa33-44ca-ad71-ad13452532cd,-1020807.43349367,4679930.22625616
667,3209,4,Jardim Torre de Belém,Lago do Jardim da Torre de Belém,Lago,,1ec68f27-593a-4180-810b-eda15cfd196c,-1025751.12053894,4677863.72272134
668,2105,4,Rua do Açúcar,Tanque dos Viveiros da Quinta Beirão,Tanque,,5700960a-fb95-4938-a42e-b65838428cb7,-1013422.10212164,4684766.498779
669,2611,4,"Largo das Necessidades, Tapada das Necessidades",Chafariz 3 da Tapada das Necessidades,Chafariz,,8696c978-db1b-4577-937d-36469b0e15ef,-1020801.9488589,4680005.46750188
670,213,4,Rua Dom João de Castro,Mina na Rua Dom João de Castro,Mina,,479eeac7-2374-4a01-8ed0-d0ec2f74a146,-1022923.96120158,4679651.28042114
671,2106,4,Rua do Açúcar,Poços dos Viveiros da Quinta Beirão,Poço,,02df26d2-c469-44cf-9e8a-90c152f12cd1,-1013390.54480149,4684716.15503921
672,222,4,"Estrada da Pimenteira, Quinta da Pimenteira",Chafariz na Quinta da Pimenteira,Chafariz,,1c9fc2d3-ba5b-4657-9e10-f334e780e639,-1021914.30395842,4681993.56021344
673,209,4,"Estrada da Pimenteira, Quinta da Pimenteira",Tanque 5 dos Viveiros da Quinta da Pimenteira,Tanque,,bbee24f0-13c2-45c5-988f-b0f189983771,-1021953.5705994,4681869.76426933
674,2612,4,"Calçada das Necessidades, Tapada das Necessidades",Chafariz 4 da Tapada das Necessidades,Chafariz,,02c98a91-6637-4550-aec2-4bc98765b399,-1020871.32376877,4680092.17531206
675,2618,4,"Calçada das Necessidades, Tapada das Necessidades",Chafariz 9 (Estufa) da Tapada das Necessidades,Chafariz,,66521f2a-b088-4d61-9a78-208131e1a4b3,-1020850.57512524,4680135.19362032
676,2802,4,Alto do Longo,Fontanário do Alto do Longo,Fontanário,,b8fd548e-5b9f-4505-bec1-dd8997d3c1cf,-1018316.72710073,4681040.4273832
677,2114,4,Avenida Dr. Arlindo Vicente(antiga Rua 1 da Zona N1 de Chelas),Tanques do Parque da Bela Vista Norte - Polidesportivo,Tanque,,25d16147-ab2b-47e4-9c57-3d42be8a4b15,-1015662.16348797,4685787.56463146
678,116,4,Largo da Boa-Hora à Ajuda,Bebedouro no Parque Infantil do Largo da Boa Hora à Ajuda,Bebedouro,NÃO,badd17d4-11c8-4b4a-aab0-0a8ae43175ca,-1023475.34539814,4679311.00300374
679,1717,4,Rua da Imprensa à Estrela,Tanque (Piscina) no Jardim da Residência Oficial do Primeiro Ministro,Tanque,,e1a4c3b4-8f24-4a01-a45d-a43baa34771c,-1019123.08332705,4680779.94711682
680,1720,4,Rua da Imprensa à Estrela,Nascente no Jardim da Residência Oficial do Primeiro Ministro,Nascente,,49818e93-4c1b-4b3d-9992-cfdb26178942,-1019156.09781493,4680792.57897904
681,239,4,Estrada do Alvito,Bebedouro 7 no Parque do Alvito,Bebedouro,NÃO,a956cb5a-bc91-49f1-b8b9-2ec4232e2380,-1022650.3425378,4681493.70296898
682,240,4,Estrada do Alvito,Bebedouro 8 no Parque do Alvito,Bebedouro,NÃO,8dbb799f-940f-42ab-835f-9110ad167a4d,-1022623.31624955,4681525.37510567
683,241,4,Estrada do Alvito,Bebedouro 9 no Parque do Alvito,Bebedouro,NÃO,6f136d96-c7de-4e74-8c7f-1414174137f3,-1022581.41719238,4681505.07928966
684,242,4,Estrada do Alvito,Bebedouro 10 no Parque do Alvito,Bebedouro,NÃO,dfcc922a-2886-477a-8624-7c8596b3b994,-1022580.97798596,4681548.44112191
685,18102,4,Rua 5 do Cemitério do Lumiar,Fontanário 2 no Cemitério do Lumiar,Fontanário,,8a3a5fca-ba91-4d59-a5e5-b30a868f8d37,-1020371.66229317,4689339.20151752
686,18106,4,Rua 9A do Cemitério do Lumiar,Fontanário 6 no Cemitério do Lumiar,Fontanário,,92bb06f2-2654-42de-a659-2c0f7e57d9f0,-1020229.42052959,4689387.1252558
687,18107,4,Rua 2 do Cemitério do Lumiar,Fontanário 7 no Cemitério do Lumiar,Fontanário,,d908da60-501a-4fa2-acd2-103c9ad2e869,-1020255.86863824,4689344.0072337
688,18108,4,Rua 6 do Cemitério do Lumiar,Fontanário 8 no Cemitério do Lumiar,Fontanário,,04c28f4e-9dfb-4978-ba1c-d28f0fac8199,-1020414.78712947,4689265.56423954
689,18110,4,Rua 4 do Cemitério do Lumiar,Fontanário 10 no Cemitério do Lumiar,Fontanário,,8b569c19-597e-458e-889b-17f1dec921ce,-1020333.23732709,4689273.63660946
690,18112,4,Rua 2 do Cemitério do Lumiar,Fontanário 12 no Cemitério do Lumiar,Fontanário,,86300b98-be56-494a-afb4-eaedfd6227f3,-1020256.04316924,4689284.03148337
691,18114,4,Rua 5 do Cemitério do Lumiar,Fontanário 14 no Cemitério do Lumiar,Fontanário,,8220761d-a384-46c1-9e6a-f19cd971a723,-1020371.43006234,4689200.71350637
692,18116,4,Rua 3 do Cemitério do Lumiar,Fontanário 16 no Cemitério do Lumiar,Fontanário,,204b141d-8fd3-4082-8c56-3d972d443663,-1020294.51884524,4689199.31505551
693,3333,4,"Passeio das Tágides, (Parque das Nações)",Lago Goa,Lago,,7335daf6-a57c-4cad-8a1a-7ee538277628,-1012120.77692771,4688919.98464358
694,3307,4,"Avenida Dr. Francisco Luís Gomes, Quinta Conde d'Arcos",Tanque 2 da Quinta Conde d'Arcos,Tanque,,90c532b1-a91a-46a7-82b5-bcd7ced0706d,-1013973.81439277,4689386.51394272
695,3901,4,"Travessa de São Domingos de Benfica, Mata de São Domingos de Benfica",Tanque da Mata de São Domingos de Benfica,Tanque,,f0227ba8-2e30-4719-bb2c-90f87913e857,-1022638.93996776,4685016.23679171
696,3218,4,Praça de Goa,Lago da Praça de Goa,Lago,,aff631b9-1d37-41a7-9ca2-7990e05e4649,-1026177.09538262,4678930.20362385
697,3108,4,Calçada do Desterro,Bica do Desterro,Mina,,4aaadc83-c494-4ae9-bf62-c3bef527b015,-1017050.33541858,4681613.87299215
698,4002,4,Rua Tristão Vaz,Tanque do Parque Recreativo dos Moinhos de Santana,Tanque,,ee71287b-9df0-4d87-a9e6-b42802069b04,-1024780.56213594,4680070.88586086
699,3906,4,Estrada das Laranjeiras,Chafariz das Laranjeiras,Chafariz,,376bd37b-0389-4c42-a652-93340b1d64a1,-1020657.949722,4685202.03582077
700,3213,4,Rua Vila Correia,Poço dos Viveiros da Quinta de Vila Correia,Poço,,3ea69c4f-eb7b-4b4f-bb0b-5de389306674,-1025604.84794365,4678297.43999295
701,3606,4,Largo do Salvador,Marco Fontanário do Largo do Salvador,Fontanário,,a2e1f879-12b8-4e28-afc2-a7a178dc91d8,-1016275.50800821,4680590.69902939
702,3325,4,"Passeio de Ulisses, (Parque das Nações)",Lago do Neptuno,Lago,,0a635dcc-c419-4418-8c65-24d05005c801,-1012340.80942696,4687568.09072237
703,3908,4,"Estrada de Benfica, Jardim do Beau Séjour",Lago Nascente do Jardim do Beau Séjour,Lago,,ddf73899-7597-4de4-b665-30493c151df2,-1022179.09082062,4685439.58949932
704,3340,4,"Alameda dos Oceanos, (Parque das Nações)",Fonte Continuum F,Fonte,,0ef31f52-b144-4d04-9724-7e94b9e8d32f,-1012492.87334547,4689104.59437351
705,3310,4,"Avenida Dr. Francisco Luís Gomes, Quinta Conde d'Arcos",Tanque 5 na Quinta Conde d'Arcos,Tanque,,bc27b4fa-ed9b-43c3-8484-cc1293601afc,-1014043.93213952,4689019.74657414
706,4501,4,Rua da Mãe D'Água,Chafariz da Mãe d'Água,Chafariz,,36fffac9-133f-40d8-8e88-a1f86f94b0f6,-1018247.88314306,4681211.43412917
707,3311,4,"Avenida Dr. Francisco Luís Gomes, Quinta Conde d'Arcos",Poço na Quinta Conde d'Arcos,Poço,,2ce3758d-9671-405d-8f2b-04e400a56e2e,-1014044.30169207,4689006.26001046
708,3803,4,Rua de São Mamede,Chafariz do Caldas,Chafariz,,ce778de2-194b-4b84-b5b1-d4e71a695c3d,-1016806.24746124,4680391.88522717
709,3337,4,"Alameda dos Oceanos, (Parque das Nações)",Fonte Continuum C,Fonte,,f5c32061-0aee-41ab-8757-0068fd36deed,-1012554.8051916,4688133.6652546
710,3301,4,Rua Cidade da Beira(antigas Ruas B1 e B6 de Olivais Sul),Lago Sul da Rua Cidade da Beira,Lago,,a974a348-90a7-4f27-857c-9d63068b645b,-1015634.16609877,4688361.79119562
711,3331,4,"Passeio das Tágides, (Parque das Nações)",Lago das Tágides,Lago,,9e8600d0-90c3-4ef9-a540-16709b70051a,-1012146.98133211,4688549.57270356
712,3305,4,"Avenida Dr. Francisco Luís Gomes, Quinta Conde d'Arcos",Lago 1 da Quinta Conde d'Arcos,Lago,,8dfd8728-8ad2-444a-ac35-07ba3b3c0e84,-1014058.27878776,4689099.56435028
713,3336,4,"Alameda dos Oceanos, (Parque das Nações)",Fonte Continuum B,Fonte,,cc3865ab-618f-42e8-8d57-f52a36a08368,-1012566.5118507,4687948.74326059
714,4005,4,Rua Tristão Vaz,Lago do Parque Recreativo dos Moinhos de Santana,Lago,,59a2b445-d3b4-46dc-b53d-bafdf2711844,-1024722.70532889,4680021.55257786
715,402,4,Praça Francisco de Morais,Lago na Praça Francisco de Morais,Lago,,519b997c-74ac-4bf5-8753-202ec13bf319,-1017908.98832666,4685359.222534
716,3604,4,Rua de Santo Estêvão,Marco Fontanário na Rua de Santo Estêvão,Fontanário,,01843ae4-50db-4a9d-b1d4-53d5329ee399,-1016018.98303932,4680582.81434599
717,3306,4,"Avenida Dr. Francisco Luís Gomes, Quinta Conde d'Arcos",Tanque 1 da Quinta Conde d'Arcos,Tanque,,e4990bbc-58d8-4a7a-9945-7c168c70cd6e,-1013684.65374876,4689312.11625174
718,4004,4,Rua Tristão Vaz,Queda de Água do Parque Recreativo dos Moinhos de Santana,Queda de água,,7269b93c-096c-420b-a73b-176b5319df51,-1024805.75925549,4680093.35479928
719,3905,4,Estrada de Benfica,Chafariz de Santo António da Convalescênça,Chafariz,,a66b03bf-32ab-48ba-bafe-dbce0cda5fef,-1021194.74874253,4684922.87628559
720,3911,4,,,Fontanário,,f832b878-8337-4df2-beef-41b15a4c86a0,-1020561.74425192,4685586.88570517
721,3320,4,Rua General Silva Freire(antigas Ruas C e D da Célula A dos Olivais Norte),Poço na Rua General Silva Freire,Poço,,8e0f3e07-a858-40b4-a8dc-19e1e62db7bc,-1014727.68259097,4689546.02275787
722,3321,4,"Rua Cidade de Lobito, Quinta Pedagógica",Lago na Quinta Pedagógica,Lago,,87b24b99-229c-4ade-a8ee-2d864497ed9f,-1014418.39059325,4687807.47118541
723,3303,4,Rua Capitão Tenente Oliveira e Carmo,Lago da Rua Capitão Tenente Oliveira e Carmo,Lago,,5b7bd9a4-98fe-4886-958b-1c9c9abec198,-1014535.81992195,4689542.12615692
724,3334,4,"Passeio das Tágides, (Parque das Nações)",Lago de São Tomé e Príncipe,Lago,,84292827-42ce-4d63-80f6-b8f12f060444,-1012115.52618449,4689066.27168094
725,3605,4,Beco dos Paus,Marco Fontanário do Beco dos Paus,Fontanário,,e612ca72-7a90-4c09-afd6-e52ab7374ba6,-1015947.01385105,4680646.42063351
726,3317,4,Praça da Viscondessa dos Olivais,Chafariz do ""Rocio dos Olivais"",Chafariz,,418860eb-d436-43cd-b333-8bb49b4b49d0,-1013709.90791209,4688607.90294041
